CountryID,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Footnotes 1990,Footnotes 1991,Footnotes 1992,Footnotes 1993,Footnotes 1994,Footnotes 1995,Footnotes 1996,Footnotes 1997,Footnotes 1998,Footnotes 1999,Footnotes 2000,Footnotes 2001,Footnotes 2002,Footnotes 2003,Footnotes 2004,Footnotes 2005,Footnotes 2006,Footnotes 2007,Footnotes 2008,Footnotes 2009,Footnotes 2010,Footnotes 2011,Footnotes 2012,Footnotes 2013,Footnotes 2014,Footnotes 2015,Footnotes 2016,Footnotes 2017
454,Malawi,10.30000019,...,...,...,...,10.73999977,9.81000042,9.550000191,8.239999771,9.609999657,8.819999695,10.17000008,11.26000023,10.60000038,9.93999958,18.46999931,16.55999947,17.38999939,16.17000008,17.77000046,17.86000061,18.64999962,18.68000031,18.89999962,18.12000084,18.54000092,19.36000061,19.04000092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,Malaysia,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,1963.911865,2000.531738,2024.874268,2045,2079,2144,2213.529297,2287.443115,2327.983398,2378.311523,2355.540283,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,Maldives,...,...,...,...,...,...,...,...,...,0.55211699,0.687416971,0.80854398,0.921351016,0.972034991,1.11284101,1.335448027,1.536999941,1.919999957,2.296000004,2.657000065,3.046000004,3.38499999,3.846999884,3.672075987,4.011696339,4.586050034,...,...,,,,,,,,,,23,23,23,23,23,23,23,23,23,23,23,23,23,,,,,,
466,Mali,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,83,...,...,...,179,183,184,188,194,198,204,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,Malta,...,...,...,...,...,12,...,...,...,...,11.60000038,11.39999962,12.30000019,10.39999962,12.30000019,15.80000019,18.29999924,18.10000038,18.10000038,16.39999962,17.11000061,17.43000031,18.43000031,18.59000015,18.73999977,18.76000023,...,...,,,,,,,,,,,,,,,,18,18,18,18,18,18,18,18,18,18,18,,
474,Martinique,...,...,...,...,...,...,...,...,...,...,...,25.39999962,...,...,...,...,...,...,...,...,...,...,28.49000359,27.95323563,25.88567543,30.31188393,...,...,,,,,,,,,,,,,,,,,,,,,,,24,24,24,24,,
480,Mauritius,...,...,...,...,...,...,...,...,...,...,199,67,67.59999847,69.5,70.09999847,71.5,73.09999847,73,72,75.09999847,76.5,73.59999847,72.90000153,73.40000153,74.19999695,75.09999847,76.30000305,80.19999695,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,Mexico,...,...,...,...,...,8590,...,...,...,...,9840,9563,9635,10482,10670,10703,10741,11158,11197,11395,11443,12180,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,Monaco,3.150000095,...,...,...,...,2.559999943,2.519999981,2.410000086,2.380000114,2.476625919,2.493428946,2.417309046,2.47668004,2.57890296,2.413410902,2.339999914,2.319999933,2.309999943,2.299999952,2.329999924,2.25999999,2.319999933,2.282660007,2.329999924,2.349999905,2.440000057,2.372999907,2.424000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,Mongolia,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,41.90000153,39.90000153,32.79999924,31.89999962,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,Montenegro,...,...,...,...,...,...,...,...,...,...,...,...,42.05099869,...,...,33.45899963,...,...,34.61399841,...,...,34.99300003,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,Morocco,...,...,...,...,...,...,...,...,...,...,666,669,693,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,Nepal,...,...,...,...,...,...,...,...,...,...,66.91999817,90.29000092,90.54000092,93.45999908,93.56999969,...,...,...,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,Netherlands,704,704,...,...,...,725.7999878,733,711.5,722.2000122,737,...,...,...,815.4000244,796.2000122,790.5,800.7000122,789.4000244,788.4000244,788.0999756,786.2000122,781.7999878,783,785.2999878,783.2999878,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,New Zealand,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,1835,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,Niger,...,...,...,...,...,12.63199997,12.46700001,12.90699959,12.59500027,12.30700016,17.48800087,17.37400055,15.47500038,16.38299942,18.22500038,19.06800079,20.09399986,21.51600075,22.21899986,24.90099907,27.22800064,29.37700081,31.30699921,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,Nigeria,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2629.76001,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,Norway,300,...,...,...,286,...,289,...,293,295,297,298,299,301,336.2000122,346.5,358.7999878,363.1000061,367.8999939,372.3999939,...,...,...,...,...,366,...,...,,,,,,,,,,,,,,,,18,18,18,18,18,,,,,,13,,
591,Panama,...,...,...,...,...,...,...,...,...,...,173.3432312,159.6802826,174.3248444,182.0924072,195.7336426,204.9143066,214.8583221,224.6844635,232.2193756,241.3934174,242.0706329,248.0182037,256.6193542,266.6723633,278.7662354,288.9090576,299.7536621,309.7994995,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,Peru,...,...,...,...,...,...,...,...,...,...,...,...,...,...,666.0999756,689.7000122,717.2999878,728,739.5999756,740.7000122,772.5999756,806.5999756,846.5,867.0999756,882.9000244,901.5999756,920.2000122,920,,,,,,,,,,,,,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25
616,Poland,1922.699951,1856.199951,1921.900024,1856.5,1750,1648.199951,1565,1514.900024,1452.599976,1405.699951,1360.599976,1310.400024,1284.300049,1268.599976,1229.099976,1219,1221.5,1200.099976,1212.199951,1194.699951,1197.900024,1202,1200.5,1191.099976,1196,1236.5,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,Portugal,...,...,...,...,350,...,...,...,680,...,...,...,...,...,...,469,499.7999878,548.9000244,588.2000122,619.2999878,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,Qatar,...,...,...,...,...,...,...,...,...,...,...,...,91.9690094,91.65873718,100.8829956,99.31311035,121.8971024,133.9615326,170.0945435,237.6581421,260.2306519,275.6811218,288.3729248,307.3254395,327.0969849,253.9720001,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,Republic of Moldova,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,53.20000076,53.59999847,51.29999924,51.20000076,52.09999847,52.79999924,53.20000076,58.20000076,60,59.90000153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,Romania,1203,...,...,...,...,1230,1316,1291,1297,1188,1106,988,811,714,552,546,...,...,...,...,...,...,602.0999756,587.5,495.6000061,498.8999939,...,...,,,,,,,,,,,,,,,,,,,,,,,,,18,18,,
646,Rwanda,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,13,13.80000019,17.70000076,17.5,18.39999962,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,Réunion,...,...,...,...,...,...,...,...,84,...,...,81,...,...,...,...,...,...,...,...,...,...,87.1701355,87.92631531,88.39946747,...,...,...,,,,,,,,,,,,,,,,,,,,,,,24,24,24,,,
882,Samoa,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,13.14000034,12,13.14000034,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,Saudi Arabia,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2120.125,2211.125,2389.625,2514.75,2647.75,2770,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,Serbia,...,...,...,...,...,...,...,...,...,...,363,354,355,369,368,382,358,355,348,341,330,319,323,324,309,317,...,...,,,,,,,,,,,,26,26,26,,,,,,,,,,,,,,
702,Singapore,177.3000031,...,...,...,...,217.8999939,225,231.8000031,234.6000061,234.6000061,242.5,248.6000061,250.6999969,252,251,253.3000031,256.2999878,264.2000122,271.3999939,277.7999878,281,281.2999878,284.3999939,286.7000122,291.2000122,297.1000061,...,...,27,,,,,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,
705,Slovenia,86.19999695,85.40000153,80.30000305,84.5,91.80000305,86.5,84.80000305,85.59999847,86.09999847,87.19999695,88,87.69999695,88.5,92.09999847,86.90000153,84.80000305,...,...,...,...,...,...,84.90000153,78.59999847,78.59999847,78.5,...,...,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,,,,,,,18,18,18,18,,
710,South Africa,...,...,...,...,...,3110,...,...,...,...,3610,...,...,...,...,...,...,3599,3631,3707,3744,3774,3955,...,...,...,...,...,,,,,,28,,,,,28,,,,,,,,,,,,,,,,,
724,Spain,...,...,...,...,...,...,...,2093,2254,2357.5,2482,2508,2481,2602,2700,2673,2615,2881,2821,2851,2740,2553.049072,2511.794922,2419.26709,2428.052002,...,...,...,,,,,,,,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,,,
