CountryID,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Footnotes 1990,Footnotes 1991,Footnotes 1992,Footnotes 1993,Footnotes 1994,Footnotes 1995,Footnotes 1996,Footnotes 1997,Footnotes 1998,Footnotes 1999,Footnotes 2000,Footnotes 2001,Footnotes 2002,Footnotes 2003,Footnotes 2004,Footnotes 2005,Footnotes 2006,Footnotes 2007,Footnotes 2008,Footnotes 2009,Footnotes 2010,Footnotes 2011,Footnotes 2012,Footnotes 2013,Footnotes 2014,Footnotes 2015,Footnotes 2016,Footnotes 2017
642,Romania,3170,2851,2867,2730,2420,3080,2920,2950,2800,2770,2609,2462,2225,1989,1765,1686,...,...,...,...,...,...,868.7999878,975.4000244,859.0999756,774.2000122,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,Russian Federation,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,9080,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,Rwanda,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,13.80000019,14.60000038,18.60000038,18.5,19.60000038,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,Réunion,...,...,...,...,...,...,...,...,84,...,...,81,...,...,...,...,...,...,...,...,...,...,128.1913757,129.3034058,129.9992218,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,Samoa,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,15.92000008,14,15.52000046,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,Saudi Arabia,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2120.125,2211.125,2389.625,2514.75,2647.75,2770,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,Senegal,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,108.8469772,110.4115829,115.6663055,118.5982513,122.8917313,123.8736267,131.602951,137.9356995,144.9483032,150.3221436,,,,,,,,,,,,,,,,,,,24,24,24,24,24,24,24,24,24,24
688,Serbia,...,...,...,...,...,...,...,...,...,...,493,487,494,499,508,514,495,491,474,466,451,457,452,452,413,423,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,Singapore,333.2999878,...,...,...,...,415.1000061,431.6000061,451.8999939,451.6000061,451.2999878,470.5,479.2000122,491,489.6000061,497.3999939,505.7999878,519.2000122,534,551.5999756,561.9000244,597.0999756,604.2999878,627.7000122,640.2999878,651,664.5,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,Slovakia,644,619,638,593,551,531,492,465,452,431,457,394.7000122,388,377.6000061,354.2000122,351.7000122,334.0799866,322.1499939,320.1400146,317.2600098,310.4500122,303.769989,305.5700073,293.9299927,285.5299988,288.1300049,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,Slovenia,166.1000061,162.1000061,146.3999939,146.6000061,148.3000031,142.8000031,109.1999969,108.8000031,110.5,113.1999969,108.1999969,106.5,126,127.6999969,121.8000031,119.3000031,...,...,122,118,...,...,115.5,108.1999969,110.0699997,112,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,South Africa,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,13330,13447,13730,13866,13973,14647,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,Spain,...,...,...,...,...,...,...,3536.5,3774.600098,3923.100098,3638.100098,3725.399902,3715.100098,3866.800049,3905.5,3913.699951,3836.600098,4106.899902,4009.899902,3909.199951,3751.100098,3789.816895,3823.9729,3694.193115,3669.266113,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,Suriname,...,...,...,...,...,...,...,...,...,...,...,...,27.25152397,30.03290939,31.54000092,30.78000069,31.28000069,31.89999962,31.08749962,32.90999985,33.61999893,38.68000031,40.40999985,43.45000076,45.47999954,45.72000122,46.22999954,45.95999908,,,,,,,,,,,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
752,Sweden,752,754,764,760,734,731,731,720,720,720,720,708,708,708,708,737,...,...,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,Switzerland,1162,1193,1192,1066,1092,1067.5,1051.900024,1055.5,1062.800049,1057.199951,1060,1036,1069,1085,1029,877,866,853,859,841,816,824,808,792,778,803,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,Thailand,...,...,...,...,...,...,...,...,1552.699951,1472,1519.400024,1603.199951,1680.5,1763.900024,1903.099976,2040.400024,2153.300049,2301.100098,...,...,...,...,...,...,4206.410156,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,Tunisia,568,...,...,...,...,628,...,...,...,801,945,752,993,978,916,1025,1080,1123,1041,1047,1135,1119,1202,1232,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,Turkey,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,3013.300049,...,3318,...,3681.820068,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,Ukraine,7472,...,...,...,...,7737,7145,6509,6144,5971,5505,4995,4655,4339,4026,3869,3708,3504,3338,3048,2958,2866,2806,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,United Arab Emirates,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,1365.018311,1469.080811,1554.295044,1556.023071,1581.403442,1680.797119,1714.10022,1786.398071,1847.151367,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,United Kingdom of Great Britain and Northern Ireland,7348,7342.700195,7165,7190.100098,7321.899902,7315.299805,7065.200195,6836.200195,6597.299805,5243.100098,4427.399902,4838.799805,4968.399902,4917.200195,5018.399902,4947.600098,4969.700195,4882.399902,...,...,...,3968,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,Uzbekistan,2065.870117,...,...,...,...,...,...,...,...,...,...,...,...,...,2040.300049,2050.044922,1933.453003,1930.099976,1756.352051,1624.909058,1558.671997,1570.023315,1567.949951,1628.592773,1636.240601,1639.061646,...,...,26,,,,,,,,,,,,,,26,26,26,26,26,26,26,26,26,26,26,26,,
862,Venezuela (Bolivarian Republic of),...,...,...,...,...,...,...,...,...,...,10195.64844,9095.073242,7735.867188,11742.3418,14309.48145,16788.17383,19723.09375,25319.09961,23642.84961,28267.80078,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,Yemen,...,...,...,...,...,...,...,...,...,66.30000305,69.80000305,72.69999695,76.19999695,77.30000305,79.69999695,84,89,93.40000153,98.30000305,101.3000031,101.5,97.09999847,96.80000305,99.30000305,...,...,...,...,,,,,,,,,,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,,,
716,Zimbabwe,2582.395996,...,...,...,...,2109.540771,2972.066895,3268.307373,3035.158203,2643.95459,3491.889404,3161.517578,2691.193115,2873.84082,4410.180664,2670.745361,4199.711914,4224.63623,4090.735352,4626.739258,4683.018555,4709.580078,3822.310059,4122.40918,3849.361084,2888.911621,3484.239014,3820.330566,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
